351,Waiting for the government to say April fools to this whole corona virus,4 10
3752,Jaejoong making coronavirus as an April Fools' Joke..... it's 2020 and some celebrities are still insensitive.,5 6
2928,Today is AprilFoolsDay The Chinese made a joke we didnt get. The earth is laughing now. Covid_19,10
3887,I wish we could wake up in the morning and the universe goes lol April Fools! No more Corona!,0 10
4452,"NewsAlert Two COVID19 patients die in West Bengal, death count rises to six: Health official (PTI)",8
4143,"1 new death(s) confirmed in USA totaling 3,890 in this place. Already 42,152 worldwide. coronavirus covid19 Usa",8
654,"Gm guys happy new month, Im sure corona go die this month!",0 10
88,Another year on this earth has gone by and I get to stay inside on my bday because Coronavirus being a hoe :-),5 6 9
518,Where are those 9ja artists buying iced chains and wristwatches worth millions? They are all quiet during this COVID19 season..,3 6
3958,if whining abt trump were a cure for corona we'd have this thing licked!,5 6 10
3001,Im calling it someone is gonna do a Cure for coronavirus April Fools Joke,0 6 10
3584,Right taking bets on which YouTuber ends up In hot water over a coronavirus prank goes wrong.,4 6 7 10
4043,Can't wait for the next gun crash post coronavirus I hope it bankrupts the gun boomer thieves,0 10
833,I havent heard anything about marijuana during this whole Covid19 thing. I wonder if anyone has tried that for a cure.,0 10
3574,I think has suffered some sort of viral illness in his brains because he is completely of the rails... COVID19,6 10
3716,". I know its asking a lot, but did you guys even READ this??? coronavirus COVID19 CrimsonContagion",3 6 10
861,Duh. But the fact that Wuhan was locked down was sign enough that COVID19 was deadly damn serious.,4 9
2953,I am a carer still waiting for money for gas electric food been forced to wait weeks COVID19,4 6
3211,I really think its crazy how the bengals actually look like were about to have a promising season and then BOOM here comes Corona,5 10
789,Damn remember when we thought black people couldn't get Corona? .. seem like so long ago lol,10
644,"Will there be an Ariana Grande tour this year as i wanna go again and get meet n greet tickets, the corona virus might delay it till 2021",0 4 6 10
4918,"Republicans claim that Trump out his impeachment before country coronavirus. Looks like he did that to me, too.",6 7
2476,LRT: coronavirus and pregnancy annoucements are NOT funny. I hate April fool's day.,6
2183,"So much for MoscoMitchs bogus alibi that Trump was overwhelmed by the impeachment, so no time for the Coronavirus.",7 9 10
3978,Maybe the virus spread because people kept kissing the Stanley Cup Coronavirustruth coronavirus COVID,6 10
852,Yes. Eat 1kg of chili per day to burn the corona inside of you.,10
2748,Ight corona .. ya funky bitch. You got 30 days .,6
4957,"POLL: Should Britain temporarily bring back Blair, Brown, Cameron and May to advise the Government amid the Coronavirus pandemic?",3 9
1619,The Corona Virus isnt allowed to enter your house unless you invite it in right?,0 4 9 10
1402,Stop blaming the coronavirus on the year of 2020 itself. Shits annoying af,5 6 10
1595,"In 9 months, a whole lot of corona babies will be born. hornyvirus",0 9 10
1571,BREAKING US gov't Coronavirus Task Force presser: (Presser ends.) COVID19,8
4419,IndiaThanks We also appreciate health workers which are working day and night to tackle Corona disease,1
2689,I feel like theres inevitably going to be a coronavirus American girl doll,3 10
4312,"Now there's Corona, y'all is gonna have to stop cheating on your girlfriends and wives......and boyfriends",0 10
2469,We gonna keep I have Coronavirus outta the April Fools jokes or?,6 9 10
3036,You have a bad case of TDS. It cant be cured. Coronavirus can be cured. LiberalismIsAMentalDisease,7 10
92,"Breaking FoxNews Alert : Coronavirus death toll in US reaches 4,000",8
2633,it also doesnt help that a nurse at me mums hospital recently found out has covid19 so....god knows how many ppl have been infected already,4 5 10
3612,"IndiaThanks Thanks to all of medical staff, emergency services staff,and all volunteers which handle this COVID19 situation in india.",1
404,APRIL: Create wish-list for post-Corona pandemic (Condition applied: if survived) 1. 2. 3. 4.,0 10
1372,Im so sad Im not seeing Mitis anymore ugh dumbass corona,5
683,"am i surprised that black people the main ones dying from covid19? no, Healthcare isnt fair for us",6
4661,I sweat more doing tik toks than I did on my run today. Corona please leave so I can delete this app,5 6 10
3677,Let me guess! Susan Rice just said coronavirus was caused by a video? Am I right?,10
4405,How come nobody said Corona Virus lockdown was April fools,10
3608,saw some boul wearin a mask nd gloves earlier but no coat pneumonia gon get him b4 corona do,4 5 10
331,It's gonna be a great month I'm speaking it into existence regardless of the Corona disaster,0
4932,Im just tryna get my life together and this damn corona pandemic just wont let me ! Ughhhh,5 6
251,do you think post-corona it will be socially acceptable to drink a pint with a straw,9 10
4798,"Am i going gray because of stress, or am I just having more time to inspect my decaying body.? coronavirus Quarantine",4 5 10
3838,"Arfa Khanum Sherwani is the proof, That the coronavirus does not spread to venomous snakes.",6 9 10
2353,"I hope this corona bitch goes on spring break, gets way too drunk, and mysteriously disappears",0 10
1049,Is Kim gonna shoot every individual with covid19 to protect his nation?,4 6 10
2465,Why is it always either Trump bad at Corona response or CCP bad at COVID19 response. Why not both?? This isn't an either/or situation.,6
3382,AprilFoolsDay AprilFoolDay Don't try to spread the rumours of Coronavirustruth corona virus to celebrate April's Fool day..,0 5 6 9
1915,"121 new coronavirus deaths in Iran, raising death toll to 4,003",5 8
3154,coronavirus covid19 121 new cases and 1 new death in Mexico,8
3879,Making jokes about corona/ quarantine on this april fool is sooooo stupid.. not funny at all,6
4383,Yall better not I have coronavirus this april fools like how ya im pregnant every other april fools,6 10
469,no show bigger than the coronavirus to gather this much traction. china is after hollywood!,7 10
4999,So question for the day that isnt related to coronavirus. Is it better to have a banana sandwich with or without sugar? banana,9 10
1348,"Honestly, I miss the ability to hug people. More than being upset over being cooped up in the house on my days off. coronavirus",5 9
1276,Aint never ate so much pussy in my life come on Corona Im down bad in this house,5 10
3342,corona isnt a thing to be joked about thats not how u raise awareness,0 6
2575,Sue all the media who downplay COVID-19 and spread misinformation!!! Including Hong Kong and Taiwan medias.,3 6 7
4750,Shout out to my hands for the ass beating their taking CrackedHands DryAssHands coronavirus,0 10
2348,Someone said corona virus please disband is there a petition i can sign,0 10
3921,Some patient no 31 of Korea had spread corona in South Korea. Now patient no 786 spreading it in India,6
1630,"We need Ventilators! People are Dying!!! Quick, lets Fund the Kennedy Center! COVID19",6 10
1700,The actual COVID19 numbers for China could be 20 times higher than official reports.,3 7 10
65,"Only getting on to say I have had my corona break down, Im not having a good time, and Im ready for it to be over And I miss Bailey",5
1269,"coronavirus is a chaos to every human on earth since it doesn't choose whom to bring down. Beware, stay safe",4 6 9
4320,"Wishing we could say Were still quarantined, and Corona is still here....APRIL FOOLS April1st",5 10
2303,San Diego city and county leaders say they will open up the Convention Center to house the homeless during the COVID19 outbreak.,8 9
2958,It was must see tv for awhile until the usual suspects took over. COVID19,5 6 9
3299,Im finna get a condo soon as this corona shit over Stg,5 6 9
964,Trump was the leader and major author of a lot of people believing coronavirus was the flu.,0 6 7
538,my cousin is getting tested for corona today guys pls pray for her,4 5
1938,Wouldn't it be funny if the coronavirus pandemic was just a long running April fools joke?,0 10
1531,TablighiJamaat corona these all idiots should shoot at markaj itself. Its the best way for isolation.,6 10
10,"My mental health hasn't suffered at all under the coronavirus quarantine! Ha-ha, April Fools.",10
2893,"I guess nows the perfect time to tell you all, I have the Coronavirus. Im not April fooling your ass ;)",3 10
3292,"aint nun to tweet bout now. cheers corona, sons crying now",5 6 10
2751,Corona get me feelin unusual. Feelin like gettin bood up smh,4 5 9
4099,People who live in JK for 15 years or more are eligible for domicile... and the world is fighting corona,0 4 6
4497,I hate corona virus twitter please just give me back baby yoda twitter it was so simple,5 6
3875,Waiting for the government to say that the corona virus was just a 1. April joke...,10
4186,Dont pretend you have corona today lmao just stay inside and be normal,0 9 10
416,Okay no cuddles because Im single single ..... Corona hurry up and leave and Summer hurry up and come on,0 10
1756,I usually love to watch the news. I'm so damn sick of this coronavirus shit it's unbelievable.,3 6
1959,"saw a thread about this one person self diagnosed she suffered covid19 and recovered without going to hospital,,,,,,, can ah,,,",0
3460,Thanks COVID19! Now if u can make house market drop too thad be great !,10
1888,Remember Jr The CORONA virus is a DEMOCRATIC hoax.... good bless Kimberly for her ignorance....,6 7 9 10
894,You guys should've connected the dots by now and known Ozzy Osbourne is the cause of this Corona Virus pandemic. Patient Zero.,7 10
1782,Omg guys I just read that the cure for the coronavirus is finding me a girlfriend QUICK LETS SAVE THE WORLD,10
108,And apple wonder why they are hated. Best advertising campaign of the corona virus era,10
3334,"Born amid COVID19 crisis, two babies in Andhra Pradesh ... CovidIndia CoronaIndia",8
2172,Who would have believed He's going to get us all killed would be so prophetic. TrumpLiesAmericansDie COVID19,3 4 6
3495,Im so exicited to tell my future grandchildren how I survive this fvcking COVID19.,0 10
3374,13 year old died from COVID19. Us young people should not think were invincible. StaySafe,3 4 5
3023,I was half way through my lab report and my computer crashed ..... guess who never hit the save button OnlineClasses coronavirus,5 6
3748,"My friend, I met him through my best friend Greg, Kenny, was intubated for coronavirus... He won't make it.",3 5
2251,"Oh, Jesus. A swimsuit model playing at Marie Antoinette. Disgusting. COVID19",6
3068,want people to stop saying Chinese Corona Virus and start using the proper term The White Male Virus,6 7
461,I have to many thoughts going through my head right now... jeez corona really got me thinking,5 9 10
3008,The coronavirus has been good for the general health of the population and has done wonders for just about everyone,0 1 10
1471,YouTube Sets 480p Resolution Limit On Android App Across India Amid Coronavirus Lockdown -,5 8 9
3736,It seems new face of suicidal terrorism spreading Corona bomb among innocent Indian,4 5 7
308,hasnt got a clue Jesus Christ. Ally his contradicting information is nuts COVID19 gmb,6 7
3822,Did you see that thing about sending a stool sample to Nancy to see if we have corona(corn in it optional),10
592,the captions of every single post on my homepage on insta are its corona time and quarantine things,6 10
1375,"Joe, stop using COVID19 to make obamadoesn'tcare happen again.",6 10
1747,Corona virus test will be a requirement for lots of things when this all over .. crazy times ahead,4 9
1505,"COVID19 JammuAndKashmir Status Update 14 new cases today; 11 in Kashmir, 3 in Jammu",8
3224,Coronavirus pandemic Worker shortage leads to 25-30% salary spike for daily wagers - Moneycontrol...,5 8
4912,"Covid19 JammuAndKashmir 14 new cases today 11 in Kashmir, 3 in Jammu Total =139",8
1236,We are bored and we are curious what you think. Predictions: How long will this COVID19 lockdown/stay-at-home last?,4 5
2613,The new nine inch nails album is likely to be the first one to be inspired by the coronavirus,0 8 9
3732,"I just got word that Dan's wife passed suddenly and unexpectedly, not Corona related. He is a man deserving prayers.",2 5
4455,He has the blood of every American who dies from coronavirus on his hands for enabling our Idiot In Chief,5 6
1881,Aight its April 1st someone say corona is a joke thanks,10
3515,you should still publish today's infections and deaths from Covid19 even if your website isn't working properly!,6
966,I feel like I just got Corona by entering this grocery store. That was a weird experience.,4
1821,Its April 1st yall can say this corona shit was a joke now,10
4192,All of the stadiums need to open up and Help the public COVID19 coronavirus NBA NFL,0 1 4 6 10
3577,Theres five cups in my bedroom only one of me. Im not ok. covid19,3 5 10
1575,Kinda fucked up how they parade dead children around when they die of coronavirus,5 6
3583,I hope Boris tells us today that lockdown and the coronavirus was all just a massive April fools,0 4
4857,Happy lockdown birthday man..!! Shine like corona. Be worldwide. But don't be disastrous.,0 10
4222,"Whatever doesnt kill us only makes us stronger. We can beat the Coronavirus were in America, the best country in the world.",0
1784,"Is it safe to buy online items from covid 19 affected countries, especially from China?",0 4
4477,"Quarantine Trump. He is a global health risk. His impulsive, unintelligent actions are fuelling the global coronavirus crisis.",6
4799,when people say everything thats been going on what they mean is coronavirus,9 10
1743,"Close to 40,000 people killed in CoronavirusPandemic across the globe. COVID19",8
1503,Anywhere that has it's address on 7th St in Victorville California is NOT somewhere you want to go for Corona Virus testing.,4 9
1081,Can't wait to see someone's April Fools joke that they tested positive for Coronavirus. You know it's going to happen at some point today.,3 6 10
3614,A 13-year-old boy with no underlying health conditions has just died. nhs COVID19 COVID19,4 5
3799,Missing metric COVID19 In US 3700 fatalities 184K positive diags 864K negative diags 1.05M tests administered,5 8
4785,Corona ruined drinking for me now what the fuck am I supposed to do? Get a good nights sleep? Not send any apology texts? Wtf,6
3651,implememt CAA and NRC soon. So ye gandagi hamesha ke liye chali jaye. Once corona crisis gets over,0
2672,"Mane, when this corona fuck shit over that tattoo gun boutta have a date with my neck and arm",10
2808,Congratulations Corona has come to India and converted to Islam ... Dalal Media taught Kalma.,3 6 10
2123,Did not go to ALMOST ZERO? within a A COUPLE OF DAYS? COVID19 CoronaVirus TrumpLies ProtectOurHealthWorkers,6 8
2517,garys we must defeat this corona virus is we combine all are attorney strength we might have a chance,0 10
1347,"Today the COVID19 pandemic passed the number of American deaths of the SWINEFLU of 2009. SwineFlu 2009 = 12,469 COVID19 2020 = 12,857",5 8
567,my sister's coworker just tested postive for corona and they work together.. what the fuck,4 6
4206,"But really, are we even going to remember restaurant etiquette the next time we get to sit in a restaurant? corona SocialDistancing",4 10
76,"I dont care what anyone says, COVID19 is definitely because decided to remove",10
1152,Also you know whats really fun? Figuring out funeral logistics for COVID19 victims.,10
3809,"I'm eating carne guisada, drinking an Oreo shake and watching a Korean movie. Screw you, Coronavirus!",0 6
2711,My area of Texas has very few coronavirus cases. Virtually all deaths in Oklahoma/Texas were old and sick.,0 8
952,I heard Construction of US-Mexico border wall proceeds despite coronavirus pandemic,3 6 9
3708,Here's letting y'all know that I am tested positive for covid-19; now to preferring quality quarantine over the contagious coronavirus!,0 4 6
1046,Let satanic forces flee from the regions of SILVIA PATRICIA and familia! - James 4.7 coronavirus,0 2 4
859,the government better announce the corona virus is fake on april 1st,0 10
946,Over/Under on the number of people that will be cancelled because of a corona April fools joke tomorrow?,6 10
2433,"Corona Virus needs to fucking slowdown, I haven't even lost my virginity yet.",4 10
4716,So someone tested positive for the Covid_19 and they closed my job for 3 days to sanitize. iMessageMadness Games,0 4
40,And now we get to play the guessing game - is it allergies or might I have already given my wife a deadly illness. COVID19,4 10
4713,It's a new month anyone and who has spammed me with coronavirus videos and memes on WhatsApp is being left in March. blocked,6
933,No Corona April Fools Jokes today please. It can land you in serious trouble.,6 9
4782,Germans are really transferring sick patients from Italy to help treat them from coronavirus,5 6
3769,Attention all fortnite gamers I have tested positive for corona virus APRIL FOOLS GOT YA YOU STUPID FUCK,10
3226,"Breaking News India: Confirmed Coronavirus cases: 1400 Confirmed Religious Hatred cases: 14,000,000 coronavirusindia",8
1606,why are the people that didnt have jobs before coronavirus complaining about staying home in quarantine???? Im confused,6 9
311,First death of corona from U.P:a mistake of family threatened by hundreds,5 8
1474,im convinced all this corona stuff is just an april fools prank...okay guys you can give it up now,9 10
3129,Corona virus during Ramadhan Finally my time has come Please stay indoor while celebrating Ramadhan.,0 2 10
2949,Yall my orthodontist is closed due to corona virus.. i was suppose to get my braces off this month,5 6
2827,Ight government its April fools now yall can say sike now bout corona,0 10
287,Corona gone get some of u hoes fcked off .. please don't test me,4 6 10
2750,"The news dont even say the weather no more its just, good morning CORONAVIRUS STAY INDOORS",4 5 10
1781,Bitches tell me damn you cough a lot u got corona? Nah shawty I smoke,5 6 10
3663,People.!!! RT.. we are never going to get ahead of COVID19 without universal TestAndTrace and SocialDistancing,4 6 9
1006,The only way to effectively stop corona is for EVERYTHING to shut down for 30 days. Change my mind,0 1 4
3155,One study at MIT just concluded the coronavirus can travel up to 27 feet.. Stay the fuck home already..,4 6
4005,Tell me why it's more important to do our go backs than clean the bathrooms?? coronavirus,6 10
849,"In the last hour, it is estimated that 141 people tweeted that they have been laid off. CoronaVirus COVID19",5 8 9
3516,"Railways to modify 20,000 coaches to accommodate over 3 lakh isolation beds for COVID19 patients. IndiaFightsCorona StayAtHome",8 9
1096,madam my cc limit ac have Dibated ragular intarest due to corona sutdown my ac no PNB 1424008700001225,3 5 9
3894,You mean all those superheroes who could save the world aren't real!? Coronavirius COVID19,1 10
1497,This coronavirus serious all but I need it to leave before my birthday... Like dead ass,6 10
4889,Do you think if everyone completes the 2020 census the cure for corona will be released?,0 10
2079,Fuck corona Hard times teach alot of lessons We learn we conquer,0 1 2
3949,Hey! When you guys gonna start rapid testing this week? Thanks in advance COVID19,1 9
1394,Thanks to the corona virus and my boys in the hood Im sneaking a few reggie sessions in,0 10
60,True. Human rights says alot regarding the disposal of the deadbody.! lka COVID19,0 1 9
705,"This whole Coronavirus situation is destroying everyone's peace of mind. But at the end of the day, we can't let it crush our spirit.",0
1092,Me laughing at people who fooling others on April fool without knowing that we all already fooled by Corona,10
526,Gross negligence. Contain them and let them die. They didn't care why should we. TablighiJamaat CoronaJihaad,3 6 9
1118,Everybody saying when the Coronavirus is ova they out ... stop lying yall still gonna be inside like nun even happened,3 10
2694,CHINA HAS GIVEN TRADE CONTRACTS WORTH BILLIONS TO CORONA TO KILL PEOPLE AROUND THE WORLD,4 7
3804,"Hearing too many celebs and actors unfortunately getting coronavirus, BUT NOT TRUMP??",5 6
1625,covid19 is giving u the audacity and i'm about to snatch it out of ur fuckn hands and shove it up ur ass,6 10
1664,So is the government gonna say Happy April Fools tomorrow and say all of this Coronavirus events are just all jokes?,9 10
2602,What is the lone ADMK MP doing. Haven't seen him lately... IndiaFightsCorona Corona,9 10
813,"Sir, Please contribute some amount to combat Corona virus. This country gave you so much.",0 3 5 9
3163,Catch me feeling bad to the bone when I'm driving with an expired license April 22nd. coronavirus,4 5
1610,Share this every where do not allow Nancy Pelosi to dump this on President Trump. Coronavirustruth,6 7 10
4150,today marks my one month anniversary with staying at home because of corona what flowers should i get?,0 10
4476,Yes you may be the next corona patient . So please keep safe distance follow the rules to av corona virus .,0 1 3
4303,"Due to the coronavirus pandemic, April Fool's Day has been postponed until May 1st. coronavirus Covid_19",5 10
1407,"A BIG thank you to all our hard working, dedicated truckers! We love and appreciate you for keep America supplied!! COVID19 Truckers",1
3250,Corona virus increasing patients number very fast try to control it seriously very fast don't play with the people's life,4 6
2852,We are now scared of rain oo Hot weather is the best in this corona season 1,4
3405,"Time moves on, you can't hold on, you're not stuck in time, you're stuck in house btch hell u Corona",6
4960,"File these steps under abundance of caution: Theyre not necessary, but if it gives you peace of mind, it may be worth it. coronavirus",0
2158,Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,9 10
4288,"US coronavirus deaths set one-day record at 865, according to Johns Hopkins University: AFP news agency",8
4367,imagine hearing april fools !!!!! corona was a lie wouldnt that be shtunnnning x,0 10
4783,You probably created COVID19 so you didn't have to take that ugly bitch out in public,10
1003,It's April 1 and I wish we can help ourselves and keep out COVID19 from all the jokes. Someone's life might depend on it.,0 5 6 10
4174,If likes my tweet and follows me I will donate 500 dollars to my local hospital which is currently battling corona virus,0 10
3859,there is an urgent need to support our BAME communities and manage stronger Covid-19 messaging.,4 9
3962,Can anyone direct me to Toronto based projects using 3Dprinting to make ppe for frontline COVID19 medical staff?,0 8 9
2293,AprilFoolsDay Those who will spread rumours about Corona specially from India and China . They will be hardly punished .,6 10
2671,Ok stewarts isnt ordering more icecream anymore so get that shit while it lasts. Corona virus is really fucking up our entire lives,5 6
1908,"its april fools, dont pull coronavirus pranks or i will kick your kneecaps",6 10
4002,Spend 20 minutes looking at pore strips bored...... Covid_19,3 10
2728,"If PRC testing uses for the detection of HIV, y cant we test COVID19 faster",2 3 7 9
3946,Covid-19 USA: Much Worse Than It Needs To Be! branding,3 5
2394,After this corona stuff is over imma need about 30 shots of vodka. No chaser,0 6 10
2967,Me and my wife decided to buy paper plates to eat on since apparently the Coronavirus comes from china,0 3 7 9 10
2420,theyre taking a fat ass min to come back w results for corona bruh,4 6 10
1021,Best April Fool's joke ever. Trump saying he'd fix Corona Virus by Easter.,6 10
271,RT my pinned tweet to let other people know how to make money online during this COVID19 Quarantine!,0 9 10
1769,Covid19 got my pocket book hurting.... cancelled Hulu and other subscription services. Got to do what you have to do.,5
2669,Tell Martin Skreili the hidden Wu album is the cure to Coronavirus,10
339,Toronto- For a Joker and Stupid Imran Khan- READ CANADIAN MEDICAL REPORT- 90% Corona Virus Cases in their 30s and 40s.,6 8
3843,"If a celebrity gets a coronavirus test, they have to buy the closest hospital a ventilator",0 6 9
3116,Goodmorning April! I wish this covid19 thingy is just a part of AprilFoolsDay,0 10
3994,CA reporting very low virus numbers. Apparently ecoli eats coronavirus.,8 10
4445,Someone tell me why t*e hom* d*pot is essential?? I DO NOT WANT CORONA BUT I STILL NEED A JOB Im losing my mind,4 5 6
2415,"hey do you have the coronavirus, you're wearing the mask to help not spread it to others",1 10
2065,"I have got chest pain, should I call the Covid_19 free toll number kana ke ikele Ngakeng??",4
3052,I'm secretly hoping the govt comes out and says Ha! April Fools! We don't have COVID19 in BW!,0 10
3177,low-key looks like corona is just taking out weak bloodlines unfortunately,4 5
4590,"2 more Coronavirus positive case reported, raising total to 188 in Sri Lanka - Health Ministry LKA",8
3376,How long should a box of wine last for one person during a pandemic? askingforafriend pandemicrules COVID19,3 10
2764,This Tory lanes French battle is infected by Corona messy and noisy,3 6 9
4508,Sorry we dont wanna die like italy you are a virus bigger than corona!,6
2492,China had 36 new cases of 35 came in from abroad Probably Trump's fault...,5 7 9
4300,"a long power outage thats destroying our food during the coronavirus outbreak? yeah, give me that",5 6
3647,"I miss passing time in school with and going on study dates, this corona shit is so ghetto :(",4 5
3172,"Brazil needs to be together with the world to fight the corona virus, a worldwide epidemic",0 1 9
4913,Wow! Wilford Brimley is still alive. COVID19 coronavirus WilfordBrimley diabetes,0 1
602,I see theyre still spreading the Coronavirus to each other! SocialDistancing Nigeria COVID COVID19 health,3 4
1866,Eat Sleep Check Corona virus cases in India Repeat CoronaVirusUpdates,9 10
2234,Media virus more than powerfull COVID19 _ hansrajanmeena,3 6
2883,"80 new cases and 10 new deaths in Georgia, United States. coronavirus COVID19 CoronavirusOutbreak CoronaVirusUpdates",8
3844,UTs conducting research for coronavirus vaccines and TXST is just refusing to give refunds. I chose the wrong school,5 6 10
2907,"After taking d coronavirus test with several other of my colleagues,the results came out NEGATIVE but just mine was POSITIVE CONVID19",5 9
3209,01-04-20 let this new wind blow on coronavirus to set us free,0 2
1434,After the Corona Debacle I think they should honestly keep this house to house garbage collection.,0 6 9 10
3361,More Americans have died of Corona than died on 9/11. It's clear what we must do: invade Iraq for some reason.,6 9 10
1514,april fools!! the CoROna ViRus IS FAKE! just a lil hoax by the govt. we can all go back to WORK and SCHOOL and our NORMAL FREAKING LIVES!!!,5 10
3093,Lowkey feel like making a thread cause Im realizing corona messed up a lot more than my classes..,0 5 6 10
3740,coronavirus COVID19 SocialDistancing,3 6 10
4626,The corona got you niggas bored. An idle mind is fosho the Devils Workshop. Better get a hobby lil hoe.,6 9
4682,"4 new recoveries in Madagascar totaling 11 in this place. Already 618,220 worldwide. coronavirus covid19 Madagascar",8
2698,It's really big sin to be a Muslim in India But one day is one day Allah ka Azab many times worst than this Corona,5 6
173,Just a reminder...Kanika Kapoor was called Corona Kanya... Nobody had issue then?,6 10
164,2020 sucks. Is there any good news? Anything good happening? Anything at all? coronavirus CODVID19 QuarantineLife,3
4839,Reinfection due to New Varients in short time is most likely explanation of danger by Covid19 COVID19dk,6 8 9
2706,It seems coronavirus might have developed from a dark place unknown to the human knowledge and being attracted by an empty cavity!!,7 9
2161,"APRIL FOOLS, Coronavirus is fake ! We can go back to our normal life now",10
479,wish I had fuckin wine at home or corona wasnt taking all my money so I could buy some!!!!!!,6
2129,Dr Hilary Does alcohol drink help to prevent corona at early stages AskDrH,3 10
2157,"if it'd be plague and not corona, humanity would be long gone because modern society is beyond retarded",6 9
2466,Twenty new coronavirus cases in MP; total jumps to 86: Official,5 8
1218,Corona virus death rate will be between 3-4% when this is all said and done. Set a 3-6 month reminder on this tweet,0 3
720,My mom call at least 3 people everyday saying the same thing about the Coronavirus like girl OKAAAY Im tired of hearing about it,3 6
2847,By the time corona will leave and Trudeau will ask all of us to start paying back this free money ehn,10
2995,ok america.. yall can tell us april fools for corona now.,10
144,"Remember also not to touch your face in places like mouth, nose qnd eyes since corona virus enters the body via those parts jumiaheroes",0 9
1196,Whats going to be worse than coronavirus tomorrow? The I have Corona April Fools jokes,3 6
2111,the cure for corona has been found!!! hahaha april fools you guys!!! (pls laugh at my joke i have no sense of humour anymore),10
3821,okay its April 1st...corona tell me youre a joke....,10
1607,"61 new confirmed case(s) in Croatia totaling 1,343 in this place. Already 2,894,893 worldwide. coronavirus covid19 Croatia",8
2436,Jeannie Danker leaves behind two daughters. 10tv coronavirus,5 8
2616,Why aren't journalists asking exactly how many people are actually in the hospital right now with the Chinese Coronavirus?,6
1816,government be like : due to coronavirus well be providing human rights,0 10
260,"march saw the US coronavirus cases go from 42 to 182,000",4 8 9
3773,The corona holding up money plots fs like damn RELEASE THE WORLD TO NORMALITY NOW PLS !!!,6 10
957,Patiently waiting for the government to say April Fools on this COVID-19 AprilFoolsDay COVID19,0 10
1341,Netflix and chill just turned into PornHub and masterbation for all the young singles. COVID19 Is fucking up more than just the economy.,3 6
3056,Im blaming Environmentalists for the Coronavirus. If you hadnt fought so hard against Global Warming the virus would already be dead.,6 7 9 10
4281,if they don't allow anyone to send off jinu due to corona pls give us live stream,5 6
1047,Stay safe Americaand StayTheFuckHome - I want to come and visit you guys again soon! coronavirus covid19,0 2
2485,FOX NEWS: NFL star Allen Robinson helping to feed Chicago students impacted by coronavirus crisis,1 8
1405,My aunt and uncle tested positive for covid19 a week ago and the doctors said they are recovering well and should be out the hospital soon,0 5
856,LMFAO TUH E CORONAVIRUS MESSING UP EVERYBODY MORALS!,10
4090,Interesting to see who's got the balls to pull an I've got Coronavirus April Fool's joke today...,10
3802,Column: Trump 039;s daily coronavirus news briefings aren 039;t just excruciating. They 039;re dangerous -,5 6 8
919,"Recored 40,000+ Deaths around the world COVID19 StayHome",0 3 8
1022,Lets all drink a bottle of bleach guys so we can show corona whos boss,0 10
4604,Congratulations Corona has come to India and converted to Islam ... Dalal Media taught Kalma.,6 10
1274,Could the Coronavirus please jump out tomorrow shouting April Fools and then just let everything go back to normal?,0 5 9 10
206,"240,000 will die from the coronavirus IF were lucky. IF. Think about that!",3 4 8
826,Can we just use those big fog machines like Italy is with disinfectant EVERYWHERE PLEASE?! coronavirus COVID19,0 9
2950,COVID19 COVID_19 COVID2019 How many people need to die to let you know that China cannot believe .,5 6 7
3538,We dont have time for the evil to convert. Can you just order a lightning strike for each one of them? COVID19,6 10
458,A glass of wine keeps away the coronavirus..,10
1459,can we expect food shortages because of the coronavirus store sell worker fear,4 6
4669,The cure for corona isnt boiling citrus.... its (1) glass of vernors,10
1277,Please! Stop the spread. Stay at home. Save lives. coronavirus Covid_19,0 5
708,This Covid_19 quarantine gonna get people fat pregnant,10
412,Corona has gotten bad in U.S but thank god I live in America,5 10
4697,"Dear corona virus, Youre moms a hoe Sincerely everyone.",5 6 10
3996,You wouldnt have to worry about getting the corona virus if you wouldve just gotten those healing crystals...,0 10
2053,I know I smoke a lot but Im just tryna keep up my immunity so I dont get the coronavirus. Im all about staying healthy what can I say.,4 10
3114,My cousin Shelica really sang Corona drop!! Everything stop!! School dem lock In the phone,6 10
3451,good morning I have one question about blood plasma are you collecting any from recovered coronavirus patients?,4 9
586,I got with an April fools joke corona cant take our humor from us,0 6 10
3194,i dont wish corona virus upon anyone except for camilla cabello and shawn mendes. in fact i HOPE they get it,6 9 10
3866,Are we really supposed to believe that more people have died in the UK due to COVID19 than in China? LiesLiesLies,7
4121,UFC249 What we wanted: Khabib VS Ferguson Usman VS Masvidal What were getting: Ferguson VS Gaethje Fuck off Corona,5 6
2292,"to take my mind of the coronavirus, in the evenings i watch itv plenty of sauce and nothing to worry about",0 8
4019,"Breaking FoxNews Alert : Coronavirus death toll in US reaches 4,000",4 8
2347,Watching the litres go up faster than the dollars is filling the gas tank of my soul. COVID19 itsthelittlethings,0 10
3625,How Coronavirus blew up the plan to save Trump's reelection. FTFY,6 8 9 10
1437,Its confirmed : smoking halfies as a teenager u found on the ground made u immune to Corona,10
4095,Also- while Im here - Im still not okay that COVID19 coronavirus has ruined my 25th birthday. aprilbirthdays,5 6
710,"Stay home, stay safe and try your best to follow the precautionary measures against COVID19",0
1901,The best time to make discoveries is when the world is asleep. happynewmonth Burna dontrushchallenge coronavirus innovation,0 10
1286,baaaby I KEEP some emergency hair corona not finna steal my looks,5 6
